,speaker,sentence
151,CHAIR POWELL,"There’s a great deal of literature on the connection between tighter credit conditions, economic activity, hiring, and inflation."
152,CHAIR POWELL,Very large body of literature.
154,CHAIR POWELL,"That’s, that’s the issue."
155,CHAIR POWELL,"And we don’t really see it yet, so, so people are making estimates, you know, people are publishing estimates, but it’s very kind of rule-of-thumb guesswork almost at this point."
156,CHAIR POWELL,"But we think it’s, it’s potentially March 22, 2023 quite real and that argues for, you know, being alert as we go forward."
157,CHAIR POWELL,"As we think about further Chair Powell’s Press Conference FINAL rate hikes for us, we’ll be paying attention to the actual and expected effects from that."
164,CHAIR POWELL,"So let me say what, what I think happened, and then I’ll come to the questions around supervision."
165,CHAIR POWELL,"So, at a basic level, Silicon Valley Bank management failed badly—they grew the bank very quickly, they exposed the bank to significant liquidity risk and interest rate risk, didn’t hedge that risk."
166,CHAIR POWELL,"We now know that supervisors saw these risks and, and intervened."
167,CHAIR POWELL,We know that the public saw all this.
168,CHAIR POWELL,We know that SVB experienced an unprecedentedly rapid and massive bank run.
169,CHAIR POWELL,"So this is a—this is a very large group of connected depositors—concentrated group of connected depositors in a very, very fast run, faster than historical record would suggest."
170,CHAIR POWELL,"So as for us—so for our part, we’re doing a review of supervision and regulation."
171,CHAIR POWELL,My only interest is that we identify what went wrong here.
172,CHAIR POWELL,How did this happen is the question.
174,CHAIR POWELL,Try to find that.
175,CHAIR POWELL,We will find that.
176,CHAIR POWELL,"And then make an assessment of what are the right policies to put in place so that it doesn’t happen again, and then implement those policies."
177,CHAIR POWELL,It would be inappropriate for me at this stage to offer my views on what the answers might be.
178,CHAIR POWELL,"You know, I simply can’t do that."
179,CHAIR POWELL,"Vice Chair Barr is March 22, 2023 leading this, and I think he’s testifying next week."
180,CHAIR POWELL,So—but that will be up to him.
181,CHAIR POWELL,So that’s Chair Powell’s Press Conference FINAL really where it is.
182,CHAIR POWELL,"You know, the, the review is going to be thorough and transparent."
183,CHAIR POWELL,It is clear—really to your last question—it’s clear that we do need to strengthen supervision and regulation.
184,CHAIR POWELL,"And I, I assume that there will be recommendations coming out of the report, and I, I plan on supporting them and supporting their implementation."
186,CHAIR POWELL,These are not weaknesses that are—that are at all broadly through the banking system.
187,CHAIR POWELL,"This was—this was a bank that was an outlier in terms of both its percentage of, of uninsured deposits and in terms of its holdings of duration risk."
188,CHAIR POWELL,"And again, supervisors did get in there, and, and they were, as you know, obviously, you know they were—they were on this issue, but nonetheless, this, this still happened."
189,CHAIR POWELL,"And so that’s really the nature of the interview—sorry, of the review—is to discover that."
195,CHAIR POWELL,"So we published an SEP today, as you will have seen, and it shows that basically participants expect relatively slow growth, a gradual rebalancing of supply and March 22, 2023 demand in the labor market, with inflation moving down gradually."
196,CHAIR POWELL,"In that most likely case, if Chair Powell’s Press Conference FINAL that happens, participants don’t see rate cuts this year."
197,CHAIR POWELL,They just don’t.
198,CHAIR POWELL,"I would just say: As always, the path of the economy is uncertain, and policy is going to reflect what actually happens rather than what we write down in the SEP."
199,CHAIR POWELL,But that’s not our baseline expectation.
203,CHAIR POWELL,It’s going to depend.
205,CHAIR POWELL,And then we’re thinking about that as effectively doing the same thing that rate hikes do.
206,CHAIR POWELL,"So, in a way, that substitutes for rate hikes."
207,CHAIR POWELL,"So, the key is, we have to have—policy has got to be tight enough to bring inflation down to 2 percent over time."
208,CHAIR POWELL,"It doesn’t all have to come from rate hikes: It can come from, you know, from tighter credit conditions."
209,CHAIR POWELL,"So we’re looking at, and we, we—it’s highly uncertain how long the situation will be sustained or how significant any of those effects would be, so we’re just going to have to watch."
210,CHAIR POWELL,"In the meantime, you know—obviously, at the end of the day, we will do enough to bring inflation down to 2 percent."
211,CHAIR POWELL,No one should doubt that.
218,CHAIR POWELL,"So, you know, we’re well aware of the concentrations people have in commercial real estate."
219,CHAIR POWELL,I really don’t think it’s comparable to this.
220,CHAIR POWELL,"The, the banking system is, is strong, it is sound, it is resilient, it’s well capitalized, and I really don’t see that as at all analogous to this."
222,CHAIR POWELL,I welcome—it’s 100 percent certainty that there will be independent investigations and outside investigations and all that.
223,CHAIR POWELL,"So we welcome—when a bank fails, there are investigations."
224,CHAIR POWELL,"And, of course, we welcome that."
229,CHAIR POWELL,We don’t assume that.
230,CHAIR POWELL,"We don’t give advice to the fiscal authorities, and we assume that—we take fiscal policy as, as it comes to our front door, stick it in our model along with a million other things."
231,CHAIR POWELL,We have responsibility for price stability.
232,CHAIR POWELL,The Federal Reserve has responsibility for that.
233,CHAIR POWELL,And nothing’s going to change that.
234,CHAIR POWELL,So—and we will get inflation down to 2 percent in time.
237,CHAIR POWELL,"You have to look at, at the impulse from spending because spending was, of course, tremendously high during the pandemic, and then, as the pandemic programs rolled off, spending actually came down, so the—this sort of fiscal impulse is actually not what’s driving inflation right now."
238,CHAIR POWELL,"It was—it was at the beginning perhaps part of what was driving inflation, but that’s not really the story now."
245,CHAIR POWELL,Sure.
246,CHAIR POWELL,So 13(3) seemed like the right—we have a little more flexibility under section 13(3).
247,CHAIR POWELL,We’ve done quite a lot under the discount window as well.
248,CHAIR POWELL,"We needed to do a special facility that was designed a certain way, so we did it under 13(3)."
249,CHAIR POWELL,Really no magic to that.
250,CHAIR POWELL,"It’s only available in unusual and exigent circumstances, and it has to be—meet certain requirements, but it seemed to be the right place."
251,CHAIR POWELL,"So with the FDIC, we’re just, we’re lending to the, in effect, we’re—we’re lending to the bridge bank."
252,CHAIR POWELL,"So that’s where the March 22, 2023 funds came from, and it’s—it’s a loan that’s 100 percent guaranteed by the FDIC, so there’s no Chair Powell’s Press Conference FINAL risk in it for us."
259,CHAIR POWELL,"No, absolutely not."
260,CHAIR POWELL,"No, we, if we need to raise hike—raise rates higher, we will."
261,CHAIR POWELL,"I think for now though we, we—as I’ve mentioned, we see the likelihood of, of credit tightening."
262,CHAIR POWELL,"We know that can have, you know, an effect on the macroeconomy, on demand, on labor market, on inflation, and we’re—we’re going to be watching to see what that is."
263,CHAIR POWELL,And we’ll also be watching what’s happening with inflation and in the labor market.
264,CHAIR POWELL,"So we’ll be watching all those things, and of course we will—we will eventually get to [a] tight enough policy to bring inflation down to 2 percent."
265,CHAIR POWELL,We’ll find ourselves at that place.
272,CHAIR POWELL,"So—People think of QE and QT in different ways, so let me be clear about how I’m thinking about these recent developments."
273,CHAIR POWELL,So the recent liquidity provision that has increased the size of our balance sheet but the intent and the effects of it are very different from what we—from when we expand our balance sheet through purchases of longer-term securities.
274,CHAIR POWELL,"Large-scale purchases of long-term securities are, are really meant to alter the stance of policy by pushing down—pushing up the price and down the rates, longer-term rates, which supports demand through channels we understand fairly well."
275,CHAIR POWELL,The balance sheet expansion is really temporary lending to banks to meet those special liquidity demands created by the recent tensions; it’s not intended to directly alter the stance of monetary policy.
276,CHAIR POWELL,We do believe that it’s working.
277,CHAIR POWELL,It’s having its intended effect of bolstering confidence in the banking system and thereby forestalling what might otherwise have been an abrupt and outsized tightening in financial conditions.
278,CHAIR POWELL,So that’s working.
279,CHAIR POWELL,"In terms of the distribution of reserves, we, we don’t see ourselves as, as running into reserve shortages."
280,CHAIR POWELL,"We, we think that our program of allowing our balance sheet to, to run off predictably, predicatbly and passively is working."
281,CHAIR POWELL,"And of course we’re, we’re always prepared to, to change that if that changes."
282,CHAIR POWELL,But we don’t see any evidence that that’s changed.
288,CHAIR POWELL,"I mean, to be honest, I don’t—I don’t recall the specifics of that."
289,CHAIR POWELL,It’s been quite an interesting seven weeks.
290,CHAIR POWELL,"But, but I will tell you, though, that we have—there have been presentations about, about interest rate risk."
291,CHAIR POWELL,"I mean, it’s been in all the newspapers."
292,CHAIR POWELL,"It’s not a surprise that there are institutions that have—that have had unhedged long positions in long-duration securities that have lost value as, as longer-term rates have gone up due to our rate increases."
293,CHAIR POWELL,"So that’s, that’s not a surprise."
294,CHAIR POWELL,"I, I think, as you know, as is now in the public record, the supervisory team was apparently engaged, very much engaged with the bank repeatedly, and was escalating but, you know, nonetheless, what happened happened."
295,CHAIR POWELL,And so that’s really the purpose of—one way to think about the review that Vice Chair Barr is conducting is to try to understand how that happened and try to understand how we can do better and what policies we need to change.
296,CHAIR POWELL,"I mean, one thing is the speed of the—I’ll come back to that, the speed of the run, it’s very different from what we’ve seen in the past, and it does kind of suggest that there’s a need for possible, you know, regulatory and supervisory changes just because supervision and regulation need to keep up with what’s, what’s happening in the world."
298,CHAIR POWELL,I will have to come back to you on that.
299,CHAIR POWELL,"Yeah, I don’t know."
309,CHAIR POWELL,"Well, I’m not saying anything more than I’m saying."
310,CHAIR POWELL,"So—but what I’m saying is you’ve seen that we have the tools to protect depositors when there’s a threat of serious harm to the economy or to—or to the financial system, and we’re prepared to use those tools."
311,CHAIR POWELL,And I think depositors should assume that their—that their deposits are safe.
322,CHAIR POWELL,Sure.
323,CHAIR POWELL,"So, you know, we—that was really the Swiss government that we of course were, were following it over the course of the weekend, and we were engaged with their authorities in the way that you would expect, all the ways that you would expect."
324,CHAIR POWELL,"It seems to have been a positive outcome in the sense that the transaction was agreed to, and it has been—the markets have accepted it, and it seems to have gone well, and I think there was a concern that it might not go well."
325,CHAIR POWELL,"So coming into the middle of this week, yes, I would say that that is going well so far."
332,CHAIR POWELL,So that’s just—that’s an estimate of what will happen as demand slows and as conditions soften in the labor market and it’s just—it’s a highly uncertain estimate.
333,CHAIR POWELL,"And, I mean, I was really—we have to bring inflation down to 2 percent."
334,CHAIR POWELL,"The costs of bringing it down—there are real costs to bringing it down to 2 percent, but the costs of failing are much higher."
335,CHAIR POWELL,"And if you read your history, as I’m sure you have, you can see that if the central bank doesn’t get inflation back in place, get inflation—make sure that inflation expectations remain anchored, you can have a long series of years where inflation is high and volatile, and it’s hard to invest capital, it’s hard for an economy to perform well."
336,CHAIR POWELL,"And we’re looking to avoid that and, you know, to get back to where we need to be—back to where we were for a quarter century, and get there as quickly as we can."
338,CHAIR POWELL,"Well, it depends on whether you—so recessions tend to be nonlinear, and so they’re very hard to model."
339,CHAIR POWELL,"You know, the models all work in a kind of linear way—if you have more of this, you get more of that."
340,CHAIR POWELL,"But when a recession happens, the reactions tend to be nonlinear and that’s what—so we don’t know whether that’ll happen this time."
341,CHAIR POWELL,"We don’t know—if so, we don’t know how significant it will be, and so, you know, we’re very focused on getting inflation down because we know in the longer run that that is the thing that will most benefit the people we serve."
342,CHAIR POWELL,"That’s how we can have a long—you know, we’ve had very strong March 22, 2023 labor markets through these long expansions that we’ve had."
343,CHAIR POWELL,"Four of the five longest, or three of Chair Powell’s Press Conference FINAL the four longest expansions in U.S. history have been really since the high-inflation period."
344,CHAIR POWELL,"And the reason was inflation wasn’t forcing the central bank to come in and stop an incipient or, or, you know, an expansion."
345,CHAIR POWELL,"You can have very, very long expansions without high inflation, and we had several of those, and they’re very good for people."
346,CHAIR POWELL,"You see late in an expansion—you see low unemployment, you see the benefits of wages going to people at the lower end of the wage spectrum."
347,CHAIR POWELL,It’s just a place that we should try to get back to.
352,CHAIR POWELL,"You know it’s, it’s too early to say, really, whether these events have had much of an effect."
353,CHAIR POWELL,"It’s hard for me to see how they would have helped the possibility—but I guess I would just say, it’s too early to say whether there really have been changes in that."
354,CHAIR POWELL,"You know, the question will be how long this period is sustained."
355,CHAIR POWELL,"The longer it’s sustained, then the greater will be the likely declines in—or tightening in credit standards, credit availability, so we’ll just have to see."
356,CHAIR POWELL,"I do still think, though, that there’s a—there’s a pathway to that."
357,CHAIR POWELL,"I think that pathway still exists and, you know, we’re certainly trying to find it."
363,CHAIR POWELL,I don’t know.
364,CHAIR POWELL,"But those are serious—those are serious regulatory, in particular immediate attention, and that’s—and I guess there were six of them."
365,CHAIR POWELL,So.
367,CHAIR POWELL,That is a great question and is right in the heart of what the review will be doing under Vice Chair Barr’s leadership.
368,CHAIR POWELL,"So that’s, I think that’s where—that’s what you think about."
369,CHAIR POWELL,"What can we do to make sure that—but, again, that’s not for me to answer today."
371,CHAIR POWELL,"Well I, I—see, if I did, I wouldn’t share them because I, I really, you know, this review is going on, and, you know, I want nothing other than us to find out what happened and why, figure out what we can do to do better, and then implement those changes."
372,CHAIR POWELL,That’s all I want.
373,CHAIR POWELL,"It’s—For me to be giving you my half-formed, or partially informed, thoughts, it, you know, just isn’t appropriate."
374,CHAIR POWELL,"There’s a real serious review going on with, with people from all over the Federal Reserve System who are not connected to this, you know, to this work, not connected to this bank, and under, again, Vice Chair Barr’s leadership, and I’m confident that it will produce a satisfactory result."
383,CHAIR POWELL,So we haven’t really talked about changing the balance sheet implementation—that’s not something we’ve discussed yet.
384,CHAIR POWELL,"As I mentioned, we’re always willing to change that if we conclude that it’s appropriate, but we’re really not seeing any signs there."
385,CHAIR POWELL,"Sorry, then the question before that was, just give me a— JENNIFER SCHONBERGER."
386,CHAIR POWELL,"Curious how you view financial conditions now and, if credit were to tighten enough, if that would prompt a rate cut."
387,CHAIR POWELL,"So financial conditions seem to have tightened—and probably by more than the traditional indexes say, because traditional indexes are focused a lot on [interest] rates and [prices of] equities, and they don’t necessarily capture lending conditions."
388,CHAIR POWELL,"So we think that, though."
389,CHAIR POWELL,"So there are other measures which, if they’re focused on, you know—bank lending conditions and things like that—they show some more tightening."
391,CHAIR POWELL,"And then—and then, you know, once you have—once you know that, there’s a fair amount of research about how that, with broad uncertainty bands—how that works its way into the economy [and] over what period of time."
392,CHAIR POWELL,"And so, you know, we’ll be looking to see the first part of that—like how serious is this, and does it look like it’s going to be sustained, and if it is, you know, it could easily have a significant macroeconomic effect, and we would factor that into our policy decisions."
393,CHAIR POWELL,"I mentioned with rate cuts, rate cuts are not in our base case, and, you know, so that’s all I have to say."
394,CHAIR POWELL,Thank you very much.
