,speaker,sentence
28,CHAIR POWELL,"Based on the consumer price index, or CPI, and other data, we estimate that total PCE prices rose 3.4 percent over the 12 months ending in August and that, excluding the volatile food and energy categories, core PCE prices rose 3.9 percent."
29,CHAIR POWELL,"Inflation has moderated somewhat since the middle of last year, and longer-term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households, businesses, and forecasters, as well as measures from financial markets."
30,CHAIR POWELL,"Nevertheless, the progress—process of getting inflation sustainably down to 2 percent has a long way to go."
31,CHAIR POWELL,"The median projection in the SEP for total PCE inflation is 3.3 percent this year, falls to 2.5 percent next year, and reaches 2 percent in 2026."
32,CHAIR POWELL,The Fed’s monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people.
33,CHAIR POWELL,"My colleagues and I are acutely aware September 20, 2023 that high inflation imposes significant hardship, as it erodes purchasing power, especially for Chair Powell’s Press Conference FINAL those least able to meet the higher costs of essentials like food, housing, and transportation."
34,CHAIR POWELL,"We are highly attentive to the risks that high inflation poses to both sides of our mandate, and we’re strongly committed to returning inflation to our 2 percent objective."
35,CHAIR POWELL,"As I noted earlier, since early last year, we have raised our policy rate by 5¼ percentage points."
36,CHAIR POWELL,"We see the current stance of monetary policy as restrictive, putting downward pressure on economic activity, hiring, and inflation."
37,CHAIR POWELL,"In addition, the economy is facing headwinds from tighter credit conditions for households and businesses."
38,CHAIR POWELL,"In light of how far we have come in tightening policy, the Committee decided at today’s meeting to maintain the target range for the federal funds rate at 5¼ to 5½ percent and to continue the process of significantly reducing our securities holdings."
39,CHAIR POWELL,We are committed to achieving and sustaining a stance of monetary policy that is sufficiently restrictive to bring inflation down to our 2 percent goal over time.
40,CHAIR POWELL,"In our SEP, FOMC participants wrote down their individual assessments of an appropriate path for the federal funds rate, based on what each participant judges to be the most likely—sorry—the most likely scenario going forward."
41,CHAIR POWELL,"If the economy evolves as projected, the median participant projects that the appropriate level of the federal funds rate will be 5.6 percent at the end of this year, 5.1 percent at the end of 2024, and 3.9 percent at the end of 2025."
42,CHAIR POWELL,"Compared with our June Summary of Economic Projections, the median projection is unrevised for the end of this year but has moved up by ½ percentage point at the end of the next two years."
43,CHAIR POWELL,"These projections, of course, are not a Committee decision or plan; if the economy does not evolve as projected, the path of policy will adjust as appropriate to foster our maximum-employment and price-stability goals."
44,CHAIR POWELL,"We will continue to make our decisions meeting by meeting, based on the totality of the September 20, 2023 incoming data and their implications for the outlook for economic activity and inflation, as well Chair Powell’s Press Conference FINAL as the balance of risks."
45,CHAIR POWELL,"Given how far we have come, we are in a position to proceed carefully as we assess the incoming data and the evolving outlook and risks."
46,CHAIR POWELL,"Real interest rates now are well above mainstream estimates of the neutral policy rate, but we are mindful of the inherent uncertainties in precisely gauging the stance of policy."
47,CHAIR POWELL,"We’re prepared to raise rates further if appropriate, and we intend to hold policy at a restrictive level until we’re confident that inflation is moving down sustainably toward our objective."
48,CHAIR POWELL,"In determining the extent of additional policy firming that may be appropriate to return inflation to 2 percent over time, the Committee will take into account the cumulative tightening of monetary policy, the lags with which monetary policy affects economic activity and inflation, and economic and financial developments."
49,CHAIR POWELL,We remain committed to bringing inflation back down to our 2 percent goal and to keeping longer-term inflation expectations well anchored.
50,CHAIR POWELL,Reducing inflation is likely to require a period of below-trend growth and some softening of labor market conditions.
51,CHAIR POWELL,Restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run.
52,CHAIR POWELL,"To conclude: We understand that our actions affect communities, families, and businesses across the country."
53,CHAIR POWELL,Everything we do is in service to our public mission.
54,CHAIR POWELL,We at the Fed will do everything we can to achieve our maximum-employment and price-stability goals.
55,CHAIR POWELL,"Thank you, and I look forward to your questions."
62,CHAIR POWELL,"So I guess I would characterize the, the situation a little bit differently."
63,CHAIR POWELL,So we decided to maintain the target range for the federal funds rate where it is—at 5¼ to 5½ percent—while continuing to reduce our securities holdings.
64,CHAIR POWELL,And we say we’re committed to achieving and sustaining a stance of monetary policy that’s sufficiently restrictive to bring down inflation to 2 percent over time—we said that.
65,CHAIR POWELL,But the fact that we decided to maintain the policy rate at this meeting doesn’t mean that we’ve decided that we have or have not at this time reached that—that stance of monetary policy that we’re seeking.
66,CHAIR POWELL,"If you looked at the SEP, as you—as you obviously will have done, you will see that a majority of participants believe that it is more likely than not that we will—that it will be appropriate for us to raise rates one more time in the two remaining meetings this year."
67,CHAIR POWELL,Others believe that we have already reached that.
68,CHAIR POWELL,"So it’s, it’s something where we’re—by, by—we’re not making a decision by, by deciding to—about that question by deciding to just maintain the rate and await further data."
70,CHAIR POWELL,"We’re not saying—yeah, no, no—clearly, we’re just—what we decided to do is maintain a policy rate and await further data."
71,CHAIR POWELL,"We want to see convincing evidence, really, that we have reached the appropriate level, and then, you know, we’re—we’ve—we’ve seen progress, and, and we welcome that."
72,CHAIR POWELL,"But, you know, we need to see more progress before we’ll be willing to—to reach that conclusion."
74,CHAIR POWELL,Right.
75,CHAIR POWELL,"So I would say it this way: First of all, interest rates—real interest rates are, are positive now."
76,CHAIR POWELL,"They’re meaningfully positive, and that’s a good thing."
77,CHAIR POWELL,We need policy to be restrictive so that we can get inflation down to target.
78,CHAIR POWELL,Okay.
79,CHAIR POWELL,And we need—we’re going to need that to remain to be the case for some time.
80,CHAIR POWELL,"So I think, you know—remember that the—of course, the SEP is not a plan that is negotiated or discussed, really, as a plan."
81,CHAIR POWELL,"It’s a cumulation, really, and what you see are the medians."
82,CHAIR POWELL,"It’s a cumulation of individual forecasts from 19 people, and then what you’re seeing are the medians."
83,CHAIR POWELL,"So I wouldn’t want to, you know, bestow upon it the idea that, that it’s really a plan."
84,CHAIR POWELL,"But what it reflects, though, is that economic activity’s been stronger than we expected—stronger than I think everyone expected."
85,CHAIR POWELL,"And, and so what you’re—what you’re seeing is, this is what people believe, as of now, will be appropriate to achieve what we’re looking to achieve, which is progress toward our—toward our inflation goal, as you see in the SEP. MICHELLE SMITH."
86,CHAIR POWELL,Thanks.
87,CHAIR POWELL,Let’s go to Rachel.
94,CHAIR POWELL,Yeah.
95,CHAIR POWELL,"So the proposal at the meeting was to—was to maintain our current policy stance, and, and I think there was obviously unanimous support for that."
96,CHAIR POWELL,"But this, of course, is an SEP meeting, and so people write down what they think."
97,CHAIR POWELL,"And you’ve got—you have some—you saw, I think—seven wrote down no hike at this—at this meeting—or between September 20, 2023 now and the end of the year."
98,CHAIR POWELL,And I think 12 wrote down another single hike in one of the next Chair Powell’s Press Conference FINAL two meetings that we have between the end of the year.
99,CHAIR POWELL,"So it wasn’t like we were arguing over that—people just stating their positions—and, really, what, what people are saying is, “Let’s see how the data come in.” You know, we, we want to see—you know what we want to see."
101,CHAIR POWELL,"We want to see, you know—the, the labor market report that we received, the last one that we received, was a good example of what we do—of what we do want to see."
102,CHAIR POWELL,"It was a combination of, of, you know, of—across a broad range of indicators, continuing rebalancing of the labor market."
103,CHAIR POWELL,"So those are the two things—so those are our two mandate variables, and, and that’s, that’s the progress that we want to see."
104,CHAIR POWELL,"But I think people—they want to be convinced, you know—they want to be careful to—not to jump to a conclusion, really, one way or the other—but just be convinced that the data, you know, support that conclusion."
105,CHAIR POWELL,"And that’s why, given how far we’ve come and how quickly we’ve come, we’re actually in a position to be able to proceed carefully as we assess the incoming data and the evolving outlooks and risks and make these decisions meeting by meeting."
109,CHAIR POWELL,"So, you know, you, you can make the argument that one hike one way or the other won’t matter."
110,CHAIR POWELL,"But, for us, we’re, we’re trying—obviously, as a group, it’s a pretty tight cluster of, of where we think that, that policy stance might be, but we’re always September 20, 2023 going to be learning from data."
111,CHAIR POWELL,"You know, we’ve learned all through the course of the last year Chair Powell’s Press Conference FINAL that, actually, we needed to go further than we had thought."
112,CHAIR POWELL,"If you go back a year—and what we thought, what we wrote down—it’s actually gotten higher and higher."
113,CHAIR POWELL,"So we, we don’t really know until—and that’s why, again, we—we’re in a position to proceed carefully at this point."
114,CHAIR POWELL,"A year ago, we proceeded pretty quickly to get rates up."
115,CHAIR POWELL,"Now—now we’re fairly close, we think, to where we need to get."
116,CHAIR POWELL,"It’s, it’s just a question of reaching the right stance."
117,CHAIR POWELL,"I wouldn’t attribute huge importance to one hike in, in macroeconomic terms."
118,CHAIR POWELL,"Nonetheless, you know, we need—we need to get to a place where we’re confident that we have a stance that will bring inflation down to 2 percent over time."
119,CHAIR POWELL,"That’s what we need to get to, and we’ve been—you know, we’ve been moving toward it."
120,CHAIR POWELL,"As we’ve gotten closer to it, we’ve slowed the pace at which we’ve moved."
121,CHAIR POWELL,I think that was appropriate.
122,CHAIR POWELL,"And now that we’re getting closer, we, we—again, we have the ability to proceed carefully."
131,CHAIR POWELL,"So I, I guess I would point more to—rather than pointing to a sense of inflation having become more persistent, I wouldn’t think—that’s not—we’ve, we’ve seen September 20, 2023 inflation be more persistent over the course of the past year, but I wouldn’t say that’s something Chair Powell’s Press Conference FINAL that’s appeared in the recent data."
132,CHAIR POWELL,"It’s more about stronger economic activity, I would say."
133,CHAIR POWELL,"So if, if I had to attribute one thing—again, we’re, we’re picking medians here and trying to attribute one explanation."
134,CHAIR POWELL,"But I think, broadly, stronger economic activity means, means rates—we have to do more with rates, and that’s what—that’s what that meaning is, is telling you."
135,CHAIR POWELL,"In terms of, of what the neutral rate can be—you know, we—we know it by its works."
136,CHAIR POWELL,"We only know it by its works, really."
137,CHAIR POWELL,"We can’t—we can’t—you know, the, the models and, and—that we use, you—ultimately, you only know when you get there and by, by the way the economy reacts."
138,CHAIR POWELL,"And, again, that’s another reason why we’re—why we’re moving carefully now, because, you know, there are lags here."
139,CHAIR POWELL,"So it, it may—it may, of course, be that the—that the neutral rate has risen."
140,CHAIR POWELL,"You do see people—you don’t see the median moving—but you do see people raising their estimates of, of the neutral rate, and it’s certainly plausible that the neutral rate is higher than, than the longer-run rate."
141,CHAIR POWELL,Remember—what we write down in the SEP is the longer-run rate.
142,CHAIR POWELL,"It is certainly possible that, you know, that the—that the neutral rate at this moment is higher than that, and that—that’s part of the explanation for why the economy has been more resilient than, than expected."
149,CHAIR POWELL,"Yes, of course."
150,CHAIR POWELL,"It is a—it is a good thing that we, we’ve seen now meaningful rebalancing in the labor market without an increase in unemployment, and that’s, that’s because we’re seeing that rebalancing in other places—in, for example, job openings and in the jobs–worker gap."
151,CHAIR POWELL,"You’re also seeing supply-side things—so, so that’s happening."
152,CHAIR POWELL,"I would say, though, we still—I still think, and I think, broadly, people still think, that there will have to be some softening in the labor market that can come through more supply, as we’ve seen as well."
153,CHAIR POWELL,"Also, remember, the natural rate, we think, is, is coming down, which is a supply-side thing, so that the, the gap between any given unemployment rate that’s lower than that and the natural rate comes down."
154,CHAIR POWELL,That’s a way for supply—that’s a way for the labor market to achieve a better balance.
155,CHAIR POWELL,So all of those things are happening.
156,CHAIR POWELL,"You’re right—in, in the median forecast, we don’t see a big increase in unemployment."
157,CHAIR POWELL,"We do see an increase, and—but that’s—that really is just “playing forward” the trends that we’ve been seeing."
158,CHAIR POWELL,That is not guaranteed.
159,CHAIR POWELL,"There, there may come a time when unemployment goes up more than that, but that’s, that’s really what we’ve been seeing is, progress without higher unemployment for now."
162,CHAIR POWELL,"No, no—I would not do that."
164,CHAIR POWELL,"I’ve always thought that the soft landing was, was a plausible outcome—that there was a path, really, to, to a soft landing."
165,CHAIR POWELL,"I’ve thought that, and I’ve said that since we lifted off."
166,CHAIR POWELL,"It’s also possible that, that the path has narrowed, and it’s widened, apparently."
167,CHAIR POWELL,"Ultimately, September 20, 2023 it—this may be decided by factors that are outside our control at the end of the day."
168,CHAIR POWELL,But I do Chair Powell’s Press Conference FINAL think it’s—I do think it’s possible.
169,CHAIR POWELL,"And, you know—I also think, you know, this is why we’re in a position to, to move carefully again."
170,CHAIR POWELL,"That—we, we will restore price stability."
171,CHAIR POWELL,"We, we know that we have to do that, and we know the public depends on us doing that, and we know that we have to do it so that we can achieve the kind of labor market that we all want to achieve, which is an extended period—sustained period of strong labor market conditions that benefit all."
172,CHAIR POWELL,We know that.
173,CHAIR POWELL,"The fact that we’ve come this far lets us really proceed carefully, as I keep saying."
174,CHAIR POWELL,"So I think, you know, that’s, that’s the end we’re trying to achieve."
175,CHAIR POWELL,"I wouldn’t want to handicap the likelihood of it, though."
176,CHAIR POWELL,It’s not up to me to do that.
182,CHAIR POWELL,"I mean, yes—we, we understand that it’s a real rate that will matter and that needs to be sufficiently restrictive."
183,CHAIR POWELL,"And, again, I would say, you know—you know “sufficiently restrictive” only when you see it."
184,CHAIR POWELL,"You—it’s not something you can arrive at with confidence in a model or, or in various estimates, you know."
186,CHAIR POWELL,"We’re, we’re seeing, you know, through a combination of the, you know, the unwinding of the pandemic-related demand and supply distortions and monetary policy’s work in suppressing September 20, 2023 demand or, or, you know, alleviating very high demand—the combination of those two things is Chair Powell’s Press Conference FINAL actually working."
187,CHAIR POWELL,"You’re seeing, you know, inflation coming down."
188,CHAIR POWELL,It’s principally now in goods—also in housing services.
189,CHAIR POWELL,You begin to see effects of it in nonhousing services as well.
190,CHAIR POWELL,So I think—we think that that is working.
191,CHAIR POWELL,"And I, I think, you know—as we’ve said, we, we want to reach that—we want to reach something that we’re confident gets us to that level."
193,CHAIR POWELL,And that’s a whole other set of questions.
194,CHAIR POWELL,"For now, the question is trying to find that level where we think we can stay there."
195,CHAIR POWELL,And we haven’t—we haven’t gotten to a point of confidence about that yet.
196,CHAIR POWELL,"That’s, that’s what we’re—that’s, that’s the stage we’re at, though."
199,CHAIR POWELL,"The decision that we make at, you know, at each meeting and, certainly, at the—at the last two meetings this year—it’s going to depend on the totality of all the data: so, the inflation data, the labor market data, the growth data, the, the balance of risks, and the other events that are happening out there."
200,CHAIR POWELL,"We’ll make—we take all of that into account, so I can’t really answer a hypothetical about one piece of that."
201,CHAIR POWELL,"It’ll—it’ll be trying to reach a September 20, 2023 judgment over whether we should move forward with another rate hike overall and whether that Chair Powell’s Press Conference FINAL would increase our confidence that, that, yes, this is an appropriate move, and it will help, help us be more confident that we’ve gotten to the level that we need to get to."
207,CHAIR POWELL,No.
208,CHAIR POWELL,"When—so when I answer these questions about hypotheticals about, about cutting, I’m never intending to send a signal about timing; I’m just answering them as, as the question is expressed."
209,CHAIR POWELL,"So, so please—I, I wouldn’t want to be taken that way."
211,CHAIR POWELL,"Yeah, so we’re—as we go into next year, that’s the question we’ll be asking is—you know, taking into account lags and, and everything else we know about the economy and everything we know about monetary policy, the, the time will come at some point, and I’m not saying when, that it’s—that it’s appropriate to cut."
212,CHAIR POWELL,Part of that may be that real rates are rising because inflation is coming down.
213,CHAIR POWELL,Part of it just may be that—it’ll be all the factors that we see in the economy.
214,CHAIR POWELL,"And, you know, that time will certainly come at some point."
215,CHAIR POWELL,"September 20, 2023 And you—what you see is us writing down, you know, a year ahead, estimates of what that Chair Powell’s Press Conference FINAL might be."
216,CHAIR POWELL,"And, you know, there’s—you know, there’s so much uncertainty around that."
217,CHAIR POWELL,"In, in—when we—in the moment, we’ll do what we think makes sense."
218,CHAIR POWELL,"No one will look back at this and say, “Hey, we made a plan.” It’s not like that at all."
219,CHAIR POWELL,"It’s—this is—these are estimates made a year in advance that are highly uncertain, and that’s how it is."
225,CHAIR POWELL,"So on, on your first question—I mean, we’re looking at GDP very, very carefully to try to understand really what’s the direction of it—what’s, what’s driving it."
226,CHAIR POWELL,"And it’s, it’s a lot of consumer spending, you know."
227,CHAIR POWELL,It’s been—the consumer’s been very robust in its—in spending.
228,CHAIR POWELL,"So that is, you know, that’s how we’re looking at it."
229,CHAIR POWELL,"Sorry, your second question was— NEIL IRWIN."
232,CHAIR POWELL,Maximum employment and price stability are the mandates.
234,CHAIR POWELL,That’s going to be the question.
235,CHAIR POWELL,It’s not—it’s not a question about GDP on its own.
236,CHAIR POWELL,"It’s, you—you know, you’re expecting to see the—this improvement, you know—continued rebalancing in the labor market and inflation moving back down to 2 percent September 20, 2023 in a sustainable way."
237,CHAIR POWELL,"We have to have confidence in that, and, you know, we’d be—we’d be Chair Powell’s Press Conference FINAL looking at GDP just, just to the extent that it threatens one or both of those."
246,CHAIR POWELL,"So there is a—there is a long list, and you hit some of them."
247,CHAIR POWELL,"But it—you know, it’s, it’s the strike, it’s government shutdown, resumption of student loan payments, higher long-term rates, oil price shock."
248,CHAIR POWELL,"You know, you could—there are a lot of things that you can—you can look at."
249,CHAIR POWELL,"And, you know—so, what we try to do is assess all of them and, and handicap all of them."
250,CHAIR POWELL,"And, ultimately, though, there’s so much uncertainty around, around these things."
251,CHAIR POWELL,"I mean, to, to start with the strike—first of all, we absolutely don’t comment on the strike, as we have no view on the strike one way or the other."
252,CHAIR POWELL,"But we, we do have to make an assessment of its economic effects to do our jobs."
253,CHAIR POWELL,"So, you know, the, the thing about it is—so uncertain."
254,CHAIR POWELL,It will depend.
255,CHAIR POWELL,"The economic effects—it could affect—you’ve looked—we’ve looked back at history—it could affect economic output, hiring, and inflation."
256,CHAIR POWELL,But that’s really going to depend on how broad it is and how long it’s sustained for.
257,CHAIR POWELL,"And we—and then it also depends on how quickly production can make up for, for lost production."
258,CHAIR POWELL,So none of those things are known right now.
259,CHAIR POWELL,"It’s very, very hard to know."
260,CHAIR POWELL,So you just have to leave that uncertain.
261,CHAIR POWELL,"And, and we’ll be learning, I think, over the course of the next intermeeting period, much more about that."
262,CHAIR POWELL,And the same is true for the others.
263,CHAIR POWELL,"We, we—I don’t know if you September 20, 2023 mentioned shutdown; I think of all of these as being on the list."
264,CHAIR POWELL,We don’t comment on that.
265,CHAIR POWELL,It Chair Powell’s Press Conference FINAL hasn’t traditionally had much of a macroeconomic effect.
266,CHAIR POWELL,"You know, energy prices being higher—that’s—that is a significant thing."
267,CHAIR POWELL,We—energy prices being up can affect spending.
268,CHAIR POWELL,It can affect the consumer over time.
269,CHAIR POWELL,A sustained period of higher—of higher energy prices can affect consumer expectations about inflation.
270,CHAIR POWELL,We tend to look through short-term volatility and look at—look at core inflation.
272,CHAIR POWELL,We have to—we have to take those macroeconomic effects into account as well.
273,CHAIR POWELL,Those are—those are some of them.
274,CHAIR POWELL,I’m not sure if I hit them all.
275,CHAIR POWELL,"But—I mean, ultimately, you know, you’re, you’re coming into this with an economy that appears to have significant momentum."
276,CHAIR POWELL,"And that’s, that’s what we start with."
277,CHAIR POWELL,And we—but we do have this collection of risks that you mentioned.
291,CHAIR POWELL,"To begin: A soft landing is a primary objective, and I did not say otherwise."
292,CHAIR POWELL,"I mean, that’s, that’s what we’ve been trying to achieve for all this time."
293,CHAIR POWELL,"The, the real point, though, is—the, the worst thing we can do is to fail to restore price stability, because the record is clear on that: If you, you don’t restore price stability, inflation comes back, and you go through—you can have a long period where the economy’s just very uncertain, and it will affect growth; it will affect all kinds of things."
294,CHAIR POWELL,It can be a miserable period to have inflation constantly coming back and the Fed coming in and having to tighten again and again.
295,CHAIR POWELL,"So the best thing we can do for everyone, we believe, is to restore price stability."
296,CHAIR POWELL,"I think now, today, we actually—you know, we, we have the ability to be careful at this point and move carefully, and that’s what we’re planning to do."
297,CHAIR POWELL,"So we fully appreciate that—you know, the benefits of being able to continue what we see already, which is rebalancing in the labor market and inflation coming down without seeing, you know, an important, large increase in unemployment, which has been typical of other tightening cycles."
298,CHAIR POWELL,So— MICHELLE SMITH.
299,CHAIR POWELL,Let’s go to Chris.
305,CHAIR POWELL,"So if I—if I understood your question, it’s—I would say it this way: I think we knew from the time—from before when we lifted off, but certainly by the time we lift—we knew that bringing inflation back down was going to take, as I call it, the unwinding of these distortions to both supply and demand that happened because of the pandemic and the response."
306,CHAIR POWELL,So that unwinding was going to be important.
307,CHAIR POWELL,"In addition, monetary policy was going to help."
308,CHAIR POWELL,"It was going to help supply side heal by, by cooling demand off and, just in general, September 20, 2023 better aligning supply with demand."
309,CHAIR POWELL,So those two forces were always going to be important.
310,CHAIR POWELL,I Chair Powell’s Press Conference FINAL think it’s very hard to pull them apart.
311,CHAIR POWELL,They work together.
312,CHAIR POWELL,"I, I do think both of them are at work now, and I think they’re at work in a way that shows you the progress that we—that we are seeing."
319,CHAIR POWELL,"Well, forecasts are highly uncertain."
320,CHAIR POWELL,Forecasting is very difficult.
321,CHAIR POWELL,Forecasters are a humble lot with much to be humble about.
323,CHAIR POWELL,Stronger than expected—and that’s required higher rates.
324,CHAIR POWELL,"Unemployment, you know—you also see that the, the ultimate unemployment rate is not as high, but that—that’s really because of what we’ve been seeing in the labor market."
325,CHAIR POWELL,We’ve seen more and more progress in the labor market without seeing significantly higher unemployment.
326,CHAIR POWELL,"So we’re, we’re continuing that trend."
327,CHAIR POWELL,"In terms of inflation, you, you are seeing—the last three readings are, are very good readings."
328,CHAIR POWELL,"It’s only three readings, you know."
329,CHAIR POWELL,We—we’re well aware that we need to see more than three readings.
330,CHAIR POWELL,"But if you look at June, July, and August, you’re looking at, you know, really significant declines in core inflation, largely in the goods sector—also to some extent in housing services and just a little in nonhousing services."
331,CHAIR POWELL,Those are the three buckets.
332,CHAIR POWELL,"Headline inflation, of course, has come way September 20, 2023 down, largely due to lower energy prices, some of which is now reversing."
333,CHAIR POWELL,"So I think—people Chair Powell’s Press Conference FINAL should know that, that economic forecasting is very difficult, and these are highly uncertain forecasts."
334,CHAIR POWELL,But these are—these are our forecasts.
335,CHAIR POWELL,"You know, they’re, they’re—we have very high-quality people working on these forecasts, and I think they stand up well against other forecasters."
336,CHAIR POWELL,"But just the nature of the business is, the economy is very difficult to forecast."
339,CHAIR POWELL,"Well, I, I think we have come very far very fast in, in the, the rate increases that we’ve made."
340,CHAIR POWELL,"And I think it was important at the beginning that we move quickly, and we did."
341,CHAIR POWELL,"And, and I think as we get closer to the rate that we think—the stance of monetary policy that we think is appropriate to bring inflation down to 2 percent over time, you know, the risks become more two sided, and the risk of overtightening and the risk of, of undertightening becomes more equal."
342,CHAIR POWELL,"And I think the, the natural, commonsense thing to do is, as you approach that, you move a little more slowly as you get closer to it."
343,CHAIR POWELL,"And that, that’s what we’re doing."
344,CHAIR POWELL,"So we’re, we’re taking advantage of the fact that we have moved quickly to move a little more carefully now as we—as we sort of find our way to, to the right level of restriction that we need to get inflation back down to 2 percent."
351,CHAIR POWELL,"Sorry—yeah, I missed the first question."
354,CHAIR POWELL,Base factors.
355,CHAIR POWELL,Ah.
356,CHAIR POWELL,Okay.
358,CHAIR POWELL,You can look at just monthly readings and see what the increase was from the prior month.
359,CHAIR POWELL,"So you’re right—when you go back 3, 6, and 12 months, you get base factors."
360,CHAIR POWELL,But we can—we can adjust for that.
361,CHAIR POWELL,"In terms of not getting data—you know, again, we don’t—we don’t comment on government shutdowns."
362,CHAIR POWELL,"It—it’s possible—if, if there is a government shutdown and it lasts through the, the next meeting, then it’s possible we wouldn’t—we wouldn’t be getting some of the data that we would ordinarily get, and we—you know, we would just have to deal with that."
363,CHAIR POWELL,And I don’t know.
364,CHAIR POWELL,It’s hard for me to say in advance how that would affect that meeting.
365,CHAIR POWELL,It would depend on all kinds of factors that I don’t know about now.
366,CHAIR POWELL,"But it’s certainly a reality that, that that’s a possibility."
368,CHAIR POWELL,"You know, yes."
370,CHAIR POWELL,"And, you know, that’s what we’re looking at."
372,CHAIR POWELL,"And, you know, I think—I think what we’re really looking at is, there’s a tendency to look at, you know, shorter and shorter maturities, but they’re incredibly volatile, and they can be misleading."
373,CHAIR POWELL,That’s why we look at 12-month [rates].
374,CHAIR POWELL,"September 20, 2023 But I think, in this situation—where it looks like we’ve had a bit of a turn in inflation starting in Chair Powell’s Press Conference FINAL June—we’re also looking at six months, and even three months, but really six months’ inflation."
375,CHAIR POWELL,So you’re looking at it over that period and over longer periods.
376,CHAIR POWELL,That—that’s the right way to go.
377,CHAIR POWELL,"And we don’t—we don’t need to be in a hurry to—in, in getting to a conclusion about what to do."
378,CHAIR POWELL,We can let the data evolve.
379,CHAIR POWELL,So— MICHELLE SMITH.
380,CHAIR POWELL,Edward.
386,CHAIR POWELL,Right.
387,CHAIR POWELL,"So, you know, energy prices are very important for the consumer."
388,CHAIR POWELL,"This, this can affect consumer spending."
389,CHAIR POWELL,It certainly can affect consumer sentiment.
390,CHAIR POWELL,"I mean, gas prices are one of the big things that, that affects consumer sentiment."
391,CHAIR POWELL,"It, it really comes down to how persistent—how sustained these energy prices are."
392,CHAIR POWELL,"The reason why we look at core inflation, which excludes food and energy, is that energy goes up and down like that."
393,CHAIR POWELL,"And it doesn’t—energy, energy prices mostly, mostly don’t contain much of a signal about how tight the economy is, and hence don’t tell you much about where inflation’s really going."
394,CHAIR POWELL,"However, we’re well aware, though, that, that, you know, if energy prices increase and stay high, that’ll have an effect on spending."
395,CHAIR POWELL,"And, and it may have an effect on, on consumer expectations of inflation—things like that."
396,CHAIR POWELL,That’s just things we have to monitor.
401,CHAIR POWELL,"So, to, to finish my prior thought, I was saying that’s why we tend to look through energy moves that we—that we can see as, as short-term volatility."
402,CHAIR POWELL,"You know, turning to consumer credit, you know—of course, we watch that carefully."
403,CHAIR POWELL,"Consumer distress—measures of distress among consumers were at historic lows quite recently, you know, after—during and after the, the pandemic."
404,CHAIR POWELL,They’re now moving back up to normal.
405,CHAIR POWELL,"We’re, we’re watching that carefully."
