,speaker,sentence
58,COLBY SMITH,"Or is that something that the Fed could potentially proceed with, independent of that data, given the lagged effects that you mentioned?"
59,CHAIR POWELL,So a couple things on that.
60,CHAIR POWELL,"We do need to see inflation coming down decisively, and good evidence of that would be a series of down monthly readings."
61,CHAIR POWELL,"Of course, that’s what we’d all love to see, but that’s—I’ve never thought of that as the appropriate test for slowing the pace of increases or for identifying the appropriately restrictive level that we’re aiming for."
62,CHAIR POWELL,We need to bring our policy stance down to a level that’s sufficiently restrictive to bring inflation down to our 2 percent objective over the medium term.
63,CHAIR POWELL,How will we know that we’ve reached that level?
64,CHAIR POWELL,"Well, we’ll take into account the full range of analysis and data that bear on that question, guided by our assessment of how much financial conditions have tightened, the effects that that tightening is actually having on the real economy and on inflation, November 2, 2022 taking into consideration lags, as I mentioned."
65,CHAIR POWELL,"We will be looking at real rates, for example, all Chair Powell’s Press Conference FINAL across the yield curve and all other financial conditions as we make that assessment."
66,MICHELLE SMITH,Howard.
67,HOWARD SCHNEIDER,"Hi, Howard Schneider with Reuters."
68,HOWARD SCHNEIDER,I’m sure there’s going to be tons of confusion out there about whether this means you’re going to slow in December or not.
69,HOWARD SCHNEIDER,Would you say that the bias right now is not for another 75 basis point increase?
70,CHAIR POWELL,"So, what I want to do is put that question of pace in the context of our broader tightening program, if I may, and talk about the statement language along the way."
71,CHAIR POWELL,"So I think you can think about our tightening program as really addressing three questions, the first of which was, and has been, how fast to go."
72,CHAIR POWELL,The second is how high to raise our policy rate.
73,CHAIR POWELL,"And the third will be, eventually, how long to remain at a restrictive level."
74,CHAIR POWELL,"So on the first question—how fast to tighten policy—it’s been very important that we move expeditiously, and we have clearly done so."
75,CHAIR POWELL,"We’ve moved 3¾ percent since March, admittedly from a base of zero."
76,CHAIR POWELL,"It’s a historically fast pace, and that’s certainly appropriate given the persistence and strength in inflation and the low level from which we started."
77,CHAIR POWELL,"So now we come to the second question, which is how high to raise our policy rate."
78,CHAIR POWELL,"And we’re saying that we’d raise that rate to a level that’s sufficiently restrictive to bring inflation to our 2 percent target over time, and we put that into our postmeeting statement because that really does become the important question, we think now, is how far to go."
79,CHAIR POWELL,And I’ll talk more about that.
80,CHAIR POWELL,"We think there’s some ground to cover before we meet that test, and that’s why we say that ongoing rate increases will be appropriate."
81,CHAIR POWELL,"And, as I mentioned, incoming data between the meetings, both a strong labor market report but particularly the CPI report, do suggest to me that November 2, 2022 we may ultimately move to higher levels than we thought at the time of the September meeting."
82,CHAIR POWELL,"Chair Powell’s Press Conference FINAL That level is very uncertain, though, and I would say we’re going to find it over time."
83,CHAIR POWELL,"Of course, with the lags between policy and economic activity, there’s a lot of uncertainty, so we note that in determining the pace of future increases, we’ll take into account the cumulative tightening of monetary policy as well as the lags with which monetary policy affects economic activity and inflation."
84,CHAIR POWELL,"So I would say, as we come closer to that level, move more into restrictive territory, the question of speed becomes less important than the second and third questions."
85,CHAIR POWELL,"And that’s why I’ve said at the last two press conferences that at some point, it will become appropriate to slow the pace of increases."
86,CHAIR POWELL,"So that time is coming, and it may come as soon as the next meeting or the one after that."
87,CHAIR POWELL,No decision has been made.
88,CHAIR POWELL,"It is likely we’ll have a discussion about this at the next meeting, a discussion."
89,CHAIR POWELL,"To be clear, let me say again [that] the question of when to moderate the pace of increases is now much less important than the question of how high to raise rates and how long to keep monetary policy restricted, which really will be our principal focus."
90,HOWARD SCHNEIDER,"If I could follow up on that, to what degree was there an importance or weight given to a need to signal this possibility now, given all the concerns, really around the globe, about Fed policy sort of driving ahead and everybody else dealing with their own stress as a result?"
91,CHAIR POWELL,"Well, I think I’m pleased that we have moved as fast as we have."
92,CHAIR POWELL,I don’t think we’ve overtightened.
93,CHAIR POWELL,"I think there’s—very difficult to make a case that our current level is too tight, given that inflation still runs well above the federal funds rate."
94,CHAIR POWELL,"So I think that at this meeting, as in the last two meetings, as I’ve mentioned, I’ve said that we—that there would come a point, and this was a meeting at which we had a discussion about what that might November 2, 2022 mean."
95,CHAIR POWELL,"And we did discuss this, and, as I mentioned, we’ll discuss it again in December."
96,CHAIR POWELL,But Chair Powell’s Press Conference FINAL there’s no—I don’t have any sense that we’ve overtightened or moved too fast.
97,CHAIR POWELL,I think it’s been good and a successful program that we’ve gotten this far this fast.
98,CHAIR POWELL,"Remember, though, that we still think there’s a need for ongoing rate increases, and we have some ground left to cover here, and cover it we will."
99,MICHELLE SMITH,Nick.
100,NICK TIMIRAOS,Nick Timiraos of the Wall Street Journal.
101,NICK TIMIRAOS,"Chair Powell, core PCE inflation on a 3- or 6-month annualized basis and on a 12-month basis has been running in the high 4s, close to 5 percent."
102,NICK TIMIRAOS,Is there any reason to think you won’t have to raise rates at least above that level to be confident that you are imparting enough restraint to bring inflation down?
103,CHAIR POWELL,"So this is the question of, does the policy rate need to get above the inflation rate?"
104,CHAIR POWELL,"And I would say, there are a range of views on it."
105,CHAIR POWELL,That’s the classic “Taylor principle” view.
106,CHAIR POWELL,"But I would think you’d look more at a forward, a forward-looking measure of inflation to look at that."
107,CHAIR POWELL,"But I think the answer is, we’ll want to get the policy rate to a level where it is, where the real interest rate is positive."
108,CHAIR POWELL,We will want to do that.
109,CHAIR POWELL,"I do not think of it as the single and only touchstone, though."
110,CHAIR POWELL,I think you put some weight on that; you also put some weight on rates across the curve.
111,CHAIR POWELL,"Very few people borrow at the short end—at the federal funds rate, for example."
112,CHAIR POWELL,"So households and businesses, if they’re [borrowing]—[there are] very meaningfully positive interest rates all across the curve for them, credit spreads are larger, so borrowing rates are significantly higher, and I think financial conditions have tightened quite a bit."
113,CHAIR POWELL,So I would look at that as an important feature.
114,CHAIR POWELL,"I’d put some weight on it, but I wouldn’t say it’s something that is the single, dominant thing to look at."
115,NICK TIMIRAOS,"If I could follow up: What is your best assessment, or the staff’s best assessment right now, of the current rate of underlying inflation?"
116,CHAIR POWELL,I don’t have a specific number for you there.
117,CHAIR POWELL,"There are many, many models that look at that."
118,CHAIR POWELL,"And, I mean, one way to look at it is that it’s a pretty stationary object and that when inflation runs—above that level, for sure—substantially above for some time, you’ll see it move up, but the movement will be fairly gradual."
119,CHAIR POWELL,So I think that’s what the principal models would tend to say.
120,CHAIR POWELL,But I wouldn’t want to land on any one assessment.
121,CHAIR POWELL,"There are many different—as you know, many different people publish an assessment of underlying inflation."
122,NICK TIMIRAOS,Thank you.
123,MICHELLE SMITH,Jeanna.
124,JEANNA SMIALEK,"Hi, Chair Powell."
125,JEANNA SMIALEK,Thank you for taking our questions.
126,JEANNA SMIALEK,Jeanna Smialek with the New York Times.
127,JEANNA SMIALEK,"I wondered, do you see any evidence at this stage that inflation is, or is at risk of becoming, entrenched?"
128,CHAIR POWELL,Is inflation becoming entrenched?
129,CHAIR POWELL,So I guess I would start by pointing to expectations.
130,CHAIR POWELL,"So if we saw longer-term expectations moving up, that would be very troubling."
131,CHAIR POWELL,"And they were moving up a little bit at the middle part of this year, and they’ve moved now back down."
132,CHAIR POWELL,That’s one piece of data.
133,CHAIR POWELL,"Shorter-term inflation expectations moved up between the last meeting and this meeting, and we don’t think those are as indicative, but they may be important in the wage-setting process."
134,CHAIR POWELL,There’s a school of thought that believes that.
135,CHAIR POWELL,So that’s very concerning.
136,CHAIR POWELL,"I guess the other thing I would say is that the longer we have—we’re now 18 months into this episode of high inflation, and we don’t have a clearly identified, scientific way of November 2, 2022 understanding at what point inflation becomes entrenched."
137,CHAIR POWELL,And so the thing we need to do from Chair Powell’s Press Conference FINAL a risk-management standpoint is to use our tools forcefully but thoughtfully and get inflation under control—get it down to 2 percent—get it behind us.
138,CHAIR POWELL,That’s what we really need to do and what we’re strongly committed to doing.
139,MICHELLE SMITH,Rachel.
140,RACHEL SIEGEL,"Hi, Chair Powell."
141,RACHEL SIEGEL,Thank you for taking our questions.
142,RACHEL SIEGEL,Rachel Siegel from the Washington Post.
143,RACHEL SIEGEL,The statement points to lag times.
144,RACHEL SIEGEL,"I’m wondering if you can walk us through how you judge those lag effects, what that timeline looks like over the coming months or even a year, and where you would expect it to show up in different parts of the economy."
145,CHAIR POWELL,"So the way I would think about that is, it’s commonly, for a long time, thought that monetary policy works with “long and variable lags,” and that it works first on financial conditions and then on economic activity and then perhaps later than that even on inflation."
146,CHAIR POWELL,So that’s been the thinking for a long time.
147,CHAIR POWELL,There was an old literature that made those lags out to be fairly long.
148,CHAIR POWELL,There’s newer literature that says that they’re shorter.
149,CHAIR POWELL,"The truth is, we don’t have a lot of data [consisting] of inflation of [rates] this high in what is, now, the modern economy."
150,CHAIR POWELL,"One big difference now is that it used to be that you would raise the federal funds rate, financial conditions would react, and then that would affect economic activity and inflation."
151,CHAIR POWELL,Now financial conditions react well before in expectation of monetary policy [actions].
152,CHAIR POWELL,"That’s the way it has moved for a quarter of a century—in the direction of financial conditions, then monetary policy—because the markets are thinking, what is the central bank going to do?"
153,CHAIR POWELL,"And there are plenty of economists that also think that once financial conditions change, that the effects on the economy are actually faster than they would have been before."
154,CHAIR POWELL,"We don’t know November 2, 2022 that."
155,CHAIR POWELL,I guess the thing that I would say is: It’s highly uncertain—highly uncertain.
156,CHAIR POWELL,"And so from Chair Powell’s Press Conference FINAL a risk-management standpoint—but we do need, it would be irresponsible not to, to ignore them."
157,CHAIR POWELL,But you want to consider them but not take them literally.
158,CHAIR POWELL,"So I think it’s a very difficult place to be, but I would tend to be—want to be in the middle looking carefully at what’s actually happening with the economy and trying to make good decisions from a risk-management standpoint, remembering, of course, that if we were to overtighten, we could then use our tools strongly to support the economy, whereas if we don’t get inflation under control because we don’t tighten enough, now we’re in a situation where inflation will become entrenched and the costs, the employment costs in particular, will be much higher potentially."
159,CHAIR POWELL,"So from a risk-management standpoint, we want to be sure that we don’t make the mistake of either failing to tighten enough or loosening policy too soon."
160,RACHEL SIEGEL,And if I could follow up: Should we interpret the addition to the statement to mean that more weight is put into those lag effects than they would have been after previous rate hikes?
161,CHAIR POWELL,"I think as we move now into restrictive territory, as we make these ongoing rate hikes and policy becomes more restrictive, it’ll be appropriate now to be thinking more about lags."
162,CHAIR POWELL,"Of course, we think about lags—the lags are just sort of a basic part of monetary policy."
163,CHAIR POWELL,"But we will be thinking about them, but we won’t be—I think we’ll be considering them but because it’s appropriate to do so."
164,CHAIR POWELL,Let me say this: It is very premature to be thinking about pausing.
165,CHAIR POWELL,"So people, when they hear lags, they think about a pause."
166,CHAIR POWELL,"It’s very premature, in my view, to think about or be talking about pausing our rate hike."
167,CHAIR POWELL,We have a ways to go.
168,CHAIR POWELL,Our policy—we need ongoing rate hikes to get to that level of sufficiently restrictive.
169,CHAIR POWELL,"And we don’t—of course, we don’t really know exactly where that is."
170,CHAIR POWELL,"We have a sense, and November 2, 2022 we’ll write down in September—sorry, in the December meeting, a new Summary of Economic Chair Powell’s Press Conference FINAL Projections, which updates that."
171,CHAIR POWELL,But I would expect us to continue to update it based on what we’re seeing with incoming data.
172,MICHELLE SMITH,Neil Irwin.
173,NEIL IRWIN,"Thanks, Chair Powell."
174,NEIL IRWIN,"Neil Irwin, Axios."
175,NEIL IRWIN,"As you look around the economy, the clearest impact of your tightening so far has been on housing, maybe some venture-funded tech companies."
176,NEIL IRWIN,"It’s been relatively narrow in terms of the labor market, consumer demand; a lot of sectors, you don’t see a ton of effect."
177,NEIL IRWIN,Is the pathway and channels through which monetary policy works changing?
178,NEIL IRWIN,Is it narrower than it used to be?
179,NEIL IRWIN,"And on housing in particular, are you at all worried that you’re cramping housing supply in ways that might cause problems down the road?"
180,CHAIR POWELL,I don’t know that the channels through which policy works have changed that much.
181,CHAIR POWELL,"I would say a big channel is the labor market, and the labor market is very, very strong."
182,CHAIR POWELL,Very strong.
183,CHAIR POWELL,"And households, of course, have strong balance sheets."
184,CHAIR POWELL,"So we go into this with a strong labor market and excess demand in the labor market, as you can see through many different things, and also with households who have strong spending power built up."
185,CHAIR POWELL,"So it may take time, it may take resolve, it may take patience."
186,CHAIR POWELL,"It’s likely to, to get inflation down."
187,CHAIR POWELL,"It may—I think you see, from our forecasts and others, that it will take some time for inflation to come down."
188,CHAIR POWELL,"It’ll take time, we think."
189,CHAIR POWELL,"So, sorry, was I getting to your question there?"
190,NEIL IRWIN,Housing.
191,CHAIR POWELL,"Oh, housing—the housing part of it."
192,CHAIR POWELL,"Yes, so we look at housing—of course, housing is significantly affected by these higher rates, which are really back where they were before the Global Financial Crisis—they’re not historically high, but they’re much higher November 2, 2022 than they’ve been."
193,CHAIR POWELL,"And you’re seeing housing activity decline, and you’re seeing housing prices Chair Powell’s Press Conference FINAL growing at a faster rate and, in some parts of the country, declining."
194,CHAIR POWELL,"You know, I would say housing was—the housing market was very overheated for the couple of years after the pandemic as demand increased and rates were low."
195,CHAIR POWELL,"We all know the stories of how overheated the housing market was, prices going up."
196,CHAIR POWELL,"Many, many bidders and no conditions, that kind of thing."
197,CHAIR POWELL,So the housing market needs to get back into a balance between supply and demand.
198,CHAIR POWELL,We’re well aware of what’s going on there.
199,CHAIR POWELL,"From a financial stability standpoint, we didn’t see in this cycle the kinds of poor credit underwriting that we saw before the Global Financial Crisis."
200,CHAIR POWELL,Housing credit was very carefully—much more carefully managed by the lenders.
201,CHAIR POWELL,So it’s a very different situation and doesn’t present potential financial—doesn’t appear to present financial stability issues.
202,CHAIR POWELL,"But, no, we do understand that that’s really where a very big effect of our policy is."
203,MICHELLE SMITH,Victoria.
204,VICTORIA GUIDA,"Hi, Victoria Guida with Politico."
205,VICTORIA GUIDA,I wanted to ask about the labor market.
206,VICTORIA GUIDA,"You mentioned early on, again, that job openings are very high compared to available workers, and I’m just curious to what extent you do and don’t draw signal from that."
207,VICTORIA GUIDA,"So, for example, if wage growth is slowing and if maybe the unemployment rate starts to tick up, will that make you sort of decrease your focus on job openings?"
208,VICTORIA GUIDA,What do you see—are wages what’s really important?
209,VICTORIA GUIDA,How are you thinking about the labor market as it relates to inflation?
210,CHAIR POWELL,"So we talk a lot about vacancies in the—vacancy-to-unemployed rate, but it’s just one, it’s just another data series."
211,CHAIR POWELL,It’s been unusually important in this cycle because it’s been so out of line.
212,CHAIR POWELL,But so has quits.
213,CHAIR POWELL,So have wages.
214,CHAIR POWELL,So we look at a very wide range of data on the unemployment—on the labor market.
215,CHAIR POWELL,"So I’d start with unemployment, November 2, 2022 which is typically the single statistic you would look to, is at a 50-year low, 3½ percent."
216,CHAIR POWELL,We’re Chair Powell’s Press Conference FINAL getting really nothing in labor supply now.
217,CHAIR POWELL,"We had, I think, very small increase this year, which we had really thought, we thought we would get that back."
218,CHAIR POWELL,Most analysts thought we would get some labor supply coming in.
219,CHAIR POWELL,"You mentioned wages, so I guess I would characterize that as sort of a mixed picture."
220,CHAIR POWELL,"It’s true, with average hourly earnings, you see—so I would call it a flattening out at a level that’s well above the level that would be consistent over time with 2 percent inflation, assuming a reasonable productivity."
221,CHAIR POWELL,"With the ECI reading this week, again, a mixed picture."
222,CHAIR POWELL,The headline number was a disappointment.
223,CHAIR POWELL,Let’s just say it was high.
224,CHAIR POWELL,It didn’t show a decline.
225,CHAIR POWELL,"There’s some rays of light inside that if you look at private-sector workers—that did come down, that compensation did come down."
226,CHAIR POWELL,"Overall, though, the broader picture is of an overheated labor market where demand substantially exceeds supply."
227,CHAIR POWELL,Job creation still exceeds sort of the level that would hold the market where it is.
228,CHAIR POWELL,So that’s the picture.
229,CHAIR POWELL,Do we see—we keep looking for signs that sort of the beginning of a gradual softening is happening.
230,CHAIR POWELL,"And maybe that’s there, but it’s not obvious to me, because wages aren’t coming down—they’re just moving sideways at an elevated level, both ECI and average hourly earnings."
231,CHAIR POWELL,"We want to see—we would love to see vacancies coming down, quits coming down."
232,CHAIR POWELL,They are coming down.
233,CHAIR POWELL,"Vacancies are below their all-time high but not by as much as we thought, because—and the data series is volatile, we never take any one reading, we always look at two or three."
234,CHAIR POWELL,So it’s a mixed picture.
235,CHAIR POWELL,I don’t see the case for real softening just yet.
236,CHAIR POWELL,"But we look at, I guess as I just showed you, we look at a very broad range of data on the labor market."
237,VICTORIA GUIDA,So do you see wages as being a significant driver of inflation?
238,CHAIR POWELL,I think wages have an effect on inflation and inflation has an effect on wages.
239,CHAIR POWELL,I think that’s always been the case.
240,CHAIR POWELL,"There’s always—going back and forth, the question is, is that really elevated right now?"
241,CHAIR POWELL,I don’t think so.
242,CHAIR POWELL,I don’t think wages are the principal story of why prices are going up.
243,CHAIR POWELL,I don’t think that.
244,CHAIR POWELL,"I also don’t think that we see a wage–price spiral, but, again, it’s not something you can—once you see it, you’re in trouble."
245,CHAIR POWELL,So we don’t want to see it.
246,CHAIR POWELL,We want wages to go up—we just want them to go up at a level that’s sustainable and consistent with 2 percent inflation.
247,CHAIR POWELL,"And we think we can—we do think that, given the data that we have, that this labor market can soften without having to soften as much as history would indicate through the unemployment channel."
248,CHAIR POWELL,It can soften through job openings declining.
249,CHAIR POWELL,We think there’s room for that.
250,CHAIR POWELL,"But we won’t know that—that’ll be, that’ll be discovered empirically."
251,KAYLA TAUSCHE,Thank you so much.
252,KAYLA TAUSCHE,Kayla Tausche from CNBC.
253,KAYLA TAUSCHE,"Earlier last month, the United Nations warned that there could be a global recession if central banks didn’t change course."
254,KAYLA TAUSCHE,The new U.K. prime minister warned of a profound economic crisis there.
255,KAYLA TAUSCHE,And I’m wondering how the Fed is weighing international developments in light of a very strong economy here in the U.S. that would seem to be bucking those trends.
256,CHAIR POWELL,"So, of course, we, we keep close tabs on economic developments and also geopolitical developments that are relevant to the economy abroad."
257,CHAIR POWELL,"We’re in very frequent contact with our foreign counterparts both through the IMF meetings and the regular meetings with central banks that we have, and I have one this weekend with many, many central bankers."
258,CHAIR POWELL,So we’re in touch with all of that.
259,CHAIR POWELL,"So I guess what—it’s clearly a time, a difficult time in the global economy."
260,CHAIR POWELL,"We’re seeing very high inflation in Europe, significantly because of high energy prices related to the war in Ukraine."
261,CHAIR POWELL,"And we’re seeing China’s having issues with the November 2, 2022 zero-COVID policy and much slower growth than we’re used to seeing."
262,CHAIR POWELL,So we’re seeing—we Chair Powell’s Press Conference FINAL see those difficulties.
263,CHAIR POWELL,The strong dollar is a challenge for some countries.
264,CHAIR POWELL,But we haven’t—we take all of that into account in our models.
265,CHAIR POWELL,We think about the spillovers and that sort of thing.
266,CHAIR POWELL,"Here in the United States, we have a strong economy, and we have an economy where inflation is running at 5 percent."
267,CHAIR POWELL,"Core PCE inflation—which is a really good indicator of what’s going on for us, the way we see it—is running at 5.1 percent on a 12-month basis and sort of similar to that on a 3-, 6-, and 9-month basis."
268,CHAIR POWELL,So we know that we need to use our tools to get inflation under control.
269,CHAIR POWELL,The world’s not going to be better off if we fail to do that.
270,CHAIR POWELL,That’s a task we need to do.
271,CHAIR POWELL,Price stability in the United States is a good thing for the global economy over a long period of time.
272,CHAIR POWELL,"Price stability is the kind of thing that pays dividends for our economy—for decades, hopefully—even though it may be difficult to get it back."
273,CHAIR POWELL,Getting it back is something that gives—that provides value to the people we serve for the long run.
274,KAYLA TAUSCHE,If I could just follow up up on that—thank you.
275,KAYLA TAUSCHE,"The Fed has acknowledged in the past that the tools that you have don’t affect things like energy and food prices that stem from some of those conflicts overseas, and they’re some of the biggest pain points for consumers."
276,KAYLA TAUSCHE,"So as you pursue the current path that you’ve outlined, is there a risk that some of those prices simply don’t come down?"
277,CHAIR POWELL,"So we don’t directly affect, for the most part, food and energy prices, but the demand channel does affect them just at the margin."
278,CHAIR POWELL,"The thing about the United States is that we also have strong—in many other jurisdictions, the principal problem really is energy."
279,CHAIR POWELL,"In the United States, we also have a demand issue."
280,CHAIR POWELL,"We’ve got an imbalance between demand and supply, which you see in many parts of the economy."
281,CHAIR POWELL,"So our tools are well suited to work on that problem, and that’s what we’re doing."
282,CHAIR POWELL,"You’re right, though."
283,CHAIR POWELL,"We don’t—the price of oil is November 2, 2022 set globally, and it’s not something we can affect."
284,CHAIR POWELL,"I think by the actions that we take, though, we Chair Powell’s Press Conference FINAL help keep longer-term inflation expectations anchored and keep the public believing in 2 percent inflation by the things that we do, even in times when energy is part of the story of why inflation is high."
285,MICHELLE SMITH,Jonnelle.
286,JONNELLE MARTE,"Hi, Chair Powell."
287,JONNELLE MARTE,Jonnelle Marte with Bloomberg.
288,JONNELLE MARTE,So the Fed is facing two more ethics-related incidents with the revision of the financial statements from President Bostic and President Bullard speaking at a closed event.
289,JONNELLE MARTE,"So some senators, like Elizabeth Warren, are saying that this is a sign of greater ethics problems at the Fed."
290,JONNELLE MARTE,Could you talk about what this does to the public’s trust in the bank and what the Fed is doing to prevent this kind of behavior from becoming common?
291,CHAIR POWELL,Sure.
292,CHAIR POWELL,"So you’re right—the public’s trust is really the Fed’s and any central bank’s most important asset, and any time one of us, one of the policymakers, violates or falls short of those rules, we do risk undermining that trust, and we take that very seriously."
293,CHAIR POWELL,We do.
294,CHAIR POWELL,"So at the beginning of our meeting yesterday, actually, we had a Committee discussion of the full Committee on the importance of holding ourselves individually and collectively accountable for knowing and following the high standard that’s set out in our existing rules with respect to both personal investment activities and external communications."
295,CHAIR POWELL,"And we’ve taken a number of steps, and I would just say we do understand how important those issues are."
296,CHAIR POWELL,"I would say that our new investment program that we have is up now and running, and, actually, it was through that that the problems with President Bostic’s disclosures were discovered, when he filed his new disclosure."
297,CHAIR POWELL,We now have a central group here at the Board of Governors that looks into disclosures and follows them and approves people’s disclosures and also all of their trades.
298,CHAIR POWELL,"Any November 2, 2022 trade anyone has to make is covered, has to be approved, preapproved, and there’s a lag—it has Chair Powell’s Press Conference FINAL to be preapproved 45 days before it happens, so there’s no ability to game markets."
299,CHAIR POWELL,So it’s a really good system.
300,CHAIR POWELL,It worked here.
301,CHAIR POWELL,"And we—I think we all said to each other today—yesterday, actually, yesterday morning, we recommitted to each other and to this institution to hold ourselves to the highest standards and avoid these problems."
302,JONNELLE MARTE,Do you have an update on the investigations that are pending?
303,CHAIR POWELL,I don’t.
304,CHAIR POWELL,"So, as you know, I referred the matter concerning President Bostic to the inspector general, and once that happens, I don’t discuss it with the inspector general or with anybody."
305,CHAIR POWELL,"It’s just—the inspector general has, he has the ability to do investigations."
